typing_speed,backspace_key_press_freq,max_text,touch_count,shake_count,arousal
2.0000,0,12,12,19,0
2.0000,0,12,12,32,0
1.8333,0,11,11,13,0
1.1667,0,6,6,76,0
1.3333,0,6,6,39,0
1.8333,0,8,8,40,0
1.5000,0,19,19,71,0
2.1667,0,15,15,57,0
2.0000,2,12,14,47,0
1.8333,0,13,13,41,0
1.6667,0,11,11,33,0
2.0000,0,11,11,48,0
1.6667,0,14,14,73,0
3.0000,0,17,17,98,0
2.6667,1,13,14,73,0
2.5000,0,13,13,59,0
2.5000,0,16,16,63,0
2.1667,0,14,14,73,0
2.6667,0,17,17,85,0
2.5000,0,18,18,47,0
2.3333,0,19,19,32,0
2.0000,0,16,16,13,0
2.1667,0,15,15,27,0
1.8333,0,14,14,21,0
1.6667,0,11,11,4,0
2.3333,0,15,15,38,0
2.1667,0,22,22,70,0
2.5000,0,21,21,15,0
2.3333,0,18,18,21,0
2.0000,0,14,14,27,0
2.3333,0,14,14,13,0
2.0000,0,14,14,16,0
1.6667,0,18,18,67,0
2.1667,0,23,23,93,0
2.5000,0,18,18,59,0
2.5000,0,19,19,23,0
2.8333,0,10,10,21,0
2.1667,0,15,15,43,0
1.8333,0,15,15,17,0
1.8333,0,26,26,128,0
1.6667,0,23,23,81,0
1.8333,0,27,27,19,0
2.0000,0,14,14,3,0
2.0000,0,10,10,6,0
2.0000,0,11,11,13,0
1.8333,0,17,17,44,0
2.1667,0,21,21,86,0
2.1667,0,24,24,73,0
2.1667,0,19,19,33,0
1.5000,0,14,14,9,0
2.0000,0,13,13,10,0
1.8333,0,11,11,19,0
1.8333,0,24,24,76,0
1.6667,0,30,30,112,0
1.5000,0,26,26,67,0
1.8333,0,26,26,40,0
2.0000,0,13,13,20,0
2.0000,0,10,10,21,0
2.0000,1,9,10,12,0
2.3333,0,25,25,103,0
2.1667,0,26,26,103,0
1.8333,4,19,23,63,0
2.3333,4,20,24,16,0
2.1667,0,19,19,17,0
2.0000,0,14,14,25,0
1.8333,0,18,18,38,0
1.6667,0,17,17,60,0
1.6667,0,20,20,64,0
1.6667,1,21,22,34,0
1.8333,0,27,27,27,0
1.0000,0,19,19,3,0
1.8333,0,11,11,9,0
1.8333,0,22,22,36,0
2.1667,0,28,28,66,0
2.0000,0,24,24,51,0
1.8333,0,25,25,92,0
2.1667,0,26,26,63,0
2.3333,0,20,20,25,0
2.0000,0,12,12,16,0
2.1667,0,29,29,73,0
2.0000,0,27,27,134,0
2.0000,0,27,27,63,0
1.5000,0,28,28,64,0
2.0000,1,20,21,28,0
1.6667,0,22,22,26,0
2.1667,0,18,18,55,0
1.8333,0,25,25,86,0
1.8333,2,23,25,130,0
2.0000,0,26,26,106,0
1.5000,5,22,27,59,0
1.8333,0,24,24,31,0
1.8333,0,18,18,9,0
1.6667,0,22,22,73,0
2.1667,0,26,26,106,0
2.0000,7,17,24,109,0
2.1667,4,22,26,66,0
2.0000,0,26,26,74,0
2.3333,6,16,22,98,0
-11.8333,0,20,20,26,0
2.1667,0,22,22,153,0
2.1667,0,26,26,118,0
2.0000,0,23,23,94,0
2.0000,5,22,27,96,0
1.8333,5,21,26,63,0
2.1667,0,26,26,37,0
2.3333,0,26,26,62,0
1.6667,4,22,26,104,0
1.8333,2,16,18,135,0
1.8333,2,25,27,142,0
1.8333,2,13,15,119,0
2.0000,0,22,22,108,0
1.5000,0,30,30,48,0
2.0000,1,23,24,89,0
1.8333,6,22,28,128,0
2.0000,0,24,24,91,0
2.0000,0,24,24,116,0
1.8333,0,29,29,114,0
1.8333,8,17,25,88,0
1.6667,0,18,18,34,0
2.1667,9,11,20,111,0
2.1667,0,28,28,140,0
2.3333,0,27,27,158,0
2.0000,4,18,22,133,0
2.1667,0,24,24,105,0
2.1667,0,28,28,97,0
1.5000,0,29,29,86,0
2.0000,8,20,28,114,0
1.1667,0,28,28,106,0
2.0000,0,27,27,100,0
2.1667,0,25,25,112,0
1.1667,0,28,28,142,0
2.0000,0,26,26,77,0
3.1667,0,9,9,113,1
2.5000,0,18,18,101,1
2.8333,0,17,17,94,1
2.8333,0,16,16,122,1
2.3333,0,16,16,115,1
2.1667,1,15,16,70,1
3.8333,0,11,11,139,1
3.1667,0,12,12,120,1
3.1667,0,23,23,133,1
3.1667,0,19,19,117,1
3.5000,0,20,20,134,1
3.3333,0,18,18,101,1
3.1667,0,20,20,138,1
3.3333,0,15,15,111,1
2.6667,0,10,10,118,1
3.1667,0,20,20,133,1
3.1667,0,16,16,105,1
3.0000,0,18,18,95,1
2.6667,0,19,19,83,1
3.0000,0,15,15,29,1
3.8333,0,12,12,75,1
3.0000,0,12,12,79,1
3.1667,0,19,19,114,1
3.8333,1,18,19,86,1
3.1667,0,23,23,113,1
3.5000,0,20,20,54,1
3.5000,0,11,11,26,1
3.6667,2,12,14,101,1
4.0000,0,13,13,102,1
3.8333,0,21,21,113,1
3.6667,0,23,23,116,1
4.1667,0,23,23,91,1
4.0000,0,17,17,66,1
4.0000,0,10,10,13,1
4.5000,0,12,12,94,1
4.5000,1,7,8,120,1
4.6667,0,25,25,137,1
4.0000,0,25,25,118,1
4.5000,0,28,28,101,1
4.1667,0,16,16,58,1
4.5000,0,11,11,10,1
