typing_speed,backspace_key_press_freq,max_text,touch_count,shake_count,arousal
3.5714,0,13,13,189,1
0.8571,0,22,22,142,1
2.8571,0,15,15,46,1
4.0000,0,16,16,86,1
4.0000,0,15,15,11,1
3.8571,0,9,9,76,1
3.4286,0,7,7,185,1
2.2857,0,12,12,104,1
4.2857,0,13,13,15,1
3.8571,0,14,14,13,1
1.8571,0,14,14,15,1
3.2857,0,15,15,80,1
2.4286,0,16,16,169,1
3.4286,0,13,13,43,1
3.0000,0,12,12,25,1
3.0000,0,13,13,43,1
3.4286,0,13,13,37,1
4.8571,1,13,14,76,1
2.0000,0,15,15,197,1
3.2857,0,12,12,17,1
2.7143,0,14,14,39,1
4.2857,0,13,13,64,1
2.8571,0,14,14,27,1
4.0000,1,12,13,63,1
4.2857,0,15,15,131,1
2.4286,0,15,15,40,1
4.7143,0,15,15,39,1
4.2857,0,15,15,29,1
4.2857,0,16,16,38,1
4.5714,0,13,13,50,1
4.0000,2,12,14,82,1
1.0000,0,11,11,16,1
3.8571,2,11,13,7,1
4.1429,0,15,15,12,1
2.5714,2,11,13,28,1
4.0000,0,14,14,58,1
4.0000,0,18,18,40,1
3.0000,0,14,14,15,1
4.2857,0,14,14,38,1
3.4286,0,15,15,35,1
4.4286,0,16,16,36,1
2.4286,0,18,18,40,1
5.0000,0,16,16,26,1
4.4286,0,13,13,18,1
2.1429,0,15,15,11,1
4.5714,2,12,14,18,1
4.7143,1,14,15,26,1
2.7143,0,23,23,14,1
2.0000,0,14,14,28,1
4.8571,0,13,13,15,1
2.7143,0,12,12,20,1
4.7143,0,13,13,13,1
5.0000,1,9,10,12,1
4.2857,0,28,28,53,1
4.5714,0,22,22,39,1
4.1429,0,13,13,49,1
3.2857,0,14,14,27,1
4.2857,0,13,13,15,1
2.8571,2,11,13,25,1
4.8571,0,22,22,44,1
4.5714,0,27,27,18,1
4.4286,0,16,16,19,1
4.4286,0,16,16,39,1
3.2857,0,16,16,20,1
