typing_speed,backspace_key_press_freq,max_text,touch_count,shake_count,arousal
1.5000,0,9,9,5,0
2.0000,0,9,9,3,0
1.5000,0,7,7,1,0
0.0000,0,9,9,1,0
1.5000,0,3,3,1,0
2.0000,0,4,4,3,0
2.0000,0,4,4,4,0
1.5000,0,3,3,2,0
2.0000,0,3,3,1,0
2.0000,0,9,9,20,0
1.5000,0,10,10,15,0
2.5000,0,9,9,21,0
1.5000,0,10,10,17,0
2.5000,0,9,9,28,0
2.0000,0,9,9,17,0
2.0000,0,7,7,19,0
2.0000,0,8,8,15,0
2.0000,0,8,8,15,0
1.5000,0,9,9,28,0
2.0000,0,8,8,49,0
2.5000,0,8,8,25,0
2.0000,0,9,9,21,0
2.0000,0,9,9,17,0
2.5000,0,7,7,3,0
2.5000,0,10,10,13,0
2.0000,0,3,3,9,0
1.5000,0,4,4,3,0
2.5000,0,4,4,5,0
2.0000,0,4,4,8,0
2.5000,0,12,12,21,0
1.5000,0,8,8,17,0
2.5000,0,9,9,35,0
2.0000,0,9,9,52,0
2.0000,0,10,10,39,0
2.0000,0,8,8,43,0
2.0000,0,9,9,21,0
2.0000,0,9,9,18,0
2.0000,0,9,9,24,0
2.0000,0,9,9,26,0
0.5000,0,9,9,10,0
2.0000,0,10,10,28,0
2.0000,0,9,9,8,0
2.0000,1,6,7,9,0
2.0000,0,5,5,11,0
1.0000,0,8,8,6,0
2.0000,0,10,10,17,0
2.0000,0,4,4,3,0
2.0000,0,3,3,13,0
2.5000,0,5,5,13,0
2.0000,0,10,10,29,0
1.5000,0,8,8,38,0
2.0000,0,9,9,18,0
2.0000,0,8,8,30,0
2.0000,2,7,9,44,0
1.5000,0,7,7,45,0
2.0000,0,9,9,41,0
2.0000,0,9,9,46,0
2.0000,0,9,9,35,0
2.0000,0,8,8,25,0
1.5000,0,11,11,24,0
1.5000,3,5,8,16,0
1.5000,2,6,8,19,0
2.0000,0,7,7,15,0
1.5000,0,8,8,11,0
2.0000,0,9,9,5,0
2.0000,0,9,9,2,0
1.5000,0,6,6,3,0
2.0000,0,3,3,4,0
1.5000,0,4,4,9,0
1.5000,0,9,9,30,0
2.0000,0,9,9,34,0
2.0000,0,10,10,36,0
2.0000,0,7,7,41,0
2.5000,0,9,9,29,0
2.0000,0,8,8,35,0
2.0000,3,5,8,37,0
2.0000,4,4,8,37,0
2.0000,4,4,8,11,0
2.0000,0,9,9,21,0
2.5000,0,9,9,34,0
2.0000,0,9,9,36,0
2.0000,0,9,9,34,0
2.0000,0,8,8,4,0
3.0000,5,2,7,63,0
2.0000,1,6,7,26,0
2.0000,0,8,8,9,0
2.0000,0,10,10,7,0
2.5000,0,10,10,10,0
-40.0000,0,0,0,9,0
2.0000,0,6,6,50,0
2.0000,0,10,10,55,0
2.5000,0,6,6,48,0
2.5000,0,9,9,44,0
2.0000,0,8,8,32,0
2.0000,0,9,9,42,0
2.5000,0,9,9,29,0
2.0000,0,8,8,25,0
1.5000,0,6,6,40,0
2.0000,3,6,9,38,0
2.0000,2,6,8,24,0
2.0000,0,10,10,34,0
1.5000,0,11,11,19,0
2.0000,0,9,9,20,0
2.0000,5,1,6,24,0
2.5000,0,9,9,17,0
2.0000,0,9,9,11,0
2.0000,0,8,8,9,0
2.5000,0,9,9,7,0
2.0000,0,9,9,20,0
2.5000,0,8,8,35,0
1.5000,0,11,11,35,0
2.0000,0,6,6,37,0
1.5000,4,5,9,32,0
2.0000,2,4,6,39,0
2.0000,0,5,5,55,0
1.5000,0,7,7,41,0
2.0000,0,10,10,53,0
1.5000,0,10,10,49,0
2.0000,2,5,7,40,0
1.5000,1,5,6,34,0
2.0000,0,3,3,46,0
2.0000,1,5,6,39,0
2.0000,0,6,6,38,0
2.0000,0,6,6,38,0
2.0000,0,10,10,32,0
1.5000,0,11,11,29,0
2.0000,0,9,9,13,0
1.0000,0,10,10,6,0
2.0000,0,9,9,4,0
2.0000,1,5,6,29,0
2.0000,0,9,9,56,0
2.0000,0,9,9,53,0
1.5000,0,9,9,42,0
2.0000,6,4,10,33,0
2.0000,0,9,9,44,0
2.0000,0,9,9,29,0
2.0000,0,6,6,18,0
1.5000,0,8,8,47,0
2.0000,0,6,6,27,0
2.5000,0,10,10,42,0
1.5000,0,9,9,42,0
2.0000,0,11,11,12,0
2.0000,0,9,9,60,0
1.5000,0,10,10,39,0
2.0000,5,3,8,24,0
2.0000,3,4,7,25,0
1.0000,0,4,4,8,0
2.0000,0,4,4,16,0
2.0000,0,10,10,10,0
2.5000,3,5,8,41,0
2.0000,6,1,7,31,0
2.0000,0,5,5,39,0
2.5000,0,9,9,50,0
2.0000,0,9,9,53,0
2.0000,0,10,10,37,0
2.5000,0,9,9,55,0
2.5000,0,9,9,59,0
2.0000,0,9,9,44,0
2.0000,0,7,7,38,0
2.0000,2,5,7,39,0
2.0000,2,6,8,56,0
2.5000,0,7,7,48,0
2.0000,0,7,7,22,0
2.0000,0,10,10,35,0
2.5000,0,10,10,22,0
2.0000,0,9,9,46,0
2.0000,0,9,9,29,0
2.0000,0,10,10,22,0
1.5000,0,10,10,17,0
1.0000,0,9,9,47,0
2.0000,0,11,11,28,0
2.0000,7,2,9,52,0
2.0000,1,7,8,34,0
2.0000,0,10,10,40,0
2.0000,0,8,8,36,0
-0.5000,0,10,10,30,0
2.0000,0,10,10,35,0
2.5000,0,7,7,32,0
1.5000,0,10,10,33,0
2.0000,0,8,8,33,0
2.5000,0,10,10,35,0
2.0000,0,7,7,44,0
2.0000,0,9,9,45,0
0.5000,0,10,10,52,0
1.0000,0,9,9,45,0
2.0000,0,9,9,31,0
2.0000,0,7,7,41,0
2.0000,0,10,10,5,0
2.0000,0,9,9,16,0
1.5000,0,7,7,46,0
2.0000,0,7,7,23,0
2.0000,0,11,11,49,0
2.0000,3,7,10,29,0
2.0000,7,0,7,22,0
2.0000,0,6,6,34,0
2.0000,0,6,6,12,0
2.0000,0,7,7,31,0
2.0000,0,9,9,46,0
2.0000,0,7,7,34,0
2.5000,0,10,10,28,0
2.0000,0,10,10,25,0
2.0000,0,6,6,44,0
2.0000,0,7,7,49,0
2.5000,0,9,9,46,0
2.5000,3,5,8,36,0
2.0000,1,5,6,29,0
2.0000,0,5,5,31,0
2.0000,0,7,7,47,0
1.5000,0,10,10,8,0
2.0000,0,5,5,46,0
2.0000,0,8,8,32,0
2.0000,0,9,9,25,0
2.0000,0,9,9,47,0
2.0000,0,9,9,32,0
2.0000,0,9,9,44,0
2.0000,4,4,8,35,0
2.0000,0,8,8,32,0
2.5000,0,7,7,34,0
2.0000,0,10,10,30,0
2.0000,0,8,8,44,0
2.0000,0,7,7,25,0
1.5000,0,7,7,38,0
-0.5000,0,8,8,36,0
2.0000,0,7,7,46,0
2.5000,0,9,9,48,0
1.5000,0,9,9,19,0
2.0000,0,9,9,30,0
2.5000,4,5,9,35,0
1.5000,0,7,7,33,0
1.5000,0,4,4,19,0
1.5000,0,4,4,46,0
2.0000,0,8,8,39,0
2.0000,0,11,11,38,0
2.0000,0,10,10,50,0
2.0000,0,11,11,47,0
2.0000,0,10,10,48,0
2.0000,0,10,10,37,0
2.0000,0,8,8,31,0
2.0000,2,4,6,15,0
2.0000,3,3,6,28,0
2.0000,0,10,10,38,0
1.0000,0,6,6,28,0
0.5000,0,4,4,40,0
1.5000,0,8,8,42,0
1.5000,0,9,9,45,0
2.0000,0,9,9,32,0
2.5000,0,12,12,24,0
2.5000,0,9,9,37,0
2.0000,0,9,9,35,0
1.5000,0,4,4,38,0
2.0000,0,5,5,37,0
2.0000,0,3,3,38,0
1.5000,0,4,4,43,0
2.0000,0,10,10,75,0
2.0000,1,8,9,53,0
2.0000,7,1,8,23,0
2.0000,0,9,9,39,0
1.5000,0,10,10,50,0
1.5000,0,9,9,43,0
2.0000,0,10,10,29,0
2.0000,0,9,9,45,0
2.0000,0,8,8,23,0
2.5000,0,7,7,36,0
2.0000,0,5,5,27,0
0.0000,0,5,5,28,0
2.0000,0,10,10,37,0
1.5000,0,7,7,55,0
2.0000,0,10,10,42,0
2.0000,0,10,10,45,0
1.5000,0,4,4,31,0
2.5000,0,3,3,44,0
2.0000,1,3,4,29,0
2.5000,0,4,4,34,0
2.5000,0,4,4,43,0
2.0000,0,4,4,38,0
2.5000,0,9,9,32,0
2.5000,0,10,10,32,0
2.0000,0,9,9,30,0
2.5000,0,10,10,14,0
2.0000,0,9,9,20,0
2.5000,0,9,9,16,0
2.0000,0,9,9,36,0
2.5000,0,8,8,27,0
2.5000,0,7,7,28,0
2.0000,0,7,7,10,0
2.0000,3,6,9,58,0
2.0000,0,10,10,23,0
1.5000,0,8,8,19,0
2.0000,0,9,9,25,0
4.0000,0,2,2,5,1
4.0000,0,4,4,2,1
4.0000,0,4,4,6,1
4.5000,0,5,5,5,1
5.0000,0,3,3,50,1
4.0000,0,4,4,39,1
5.0000,0,3,3,30,1
4.5000,0,3,3,39,1
4.0000,1,1,2,51,1
5.0000,0,9,9,41,1
4.5000,0,7,7,58,1
4.5000,0,9,9,38,1
4.0000,0,8,8,36,1
3.0000,0,8,8,33,1
5.0000,0,9,9,49,1
4.5000,0,10,10,42,1
5.0000,0,9,9,28,1
4.0000,0,9,9,31,1
4.0000,0,9,9,45,1
4.0000,0,4,4,5,1
4.5000,0,3,3,8,1
4.5000,0,4,4,1,1
4.5000,0,4,4,0,1
4.5000,0,3,3,9,1
4.5000,0,4,4,0,1
4.5000,0,4,4,62,1
3.5000,0,4,4,36,1
4.5000,0,4,4,30,1
4.5000,0,4,4,47,1
4.5000,0,4,4,42,1
3.0000,0,7,7,38,1
4.5000,0,10,10,51,1
4.5000,0,9,9,38,1
4.5000,0,8,8,39,1
4.5000,0,8,8,34,1
5.5000,0,10,10,33,1
4.0000,0,8,8,43,1
4.5000,0,9,9,26,1
4.0000,0,9,9,14,1
3.0000,0,4,4,9,1
4.0000,0,3,3,2,1
5.5000,0,4,4,2,1
5.0000,0,4,4,1,1
4.0000,0,3,3,3,1
4.5000,0,4,4,6,1
5.0000,0,4,4,4,1
4.5000,0,5,5,41,1
4.5000,0,4,4,44,1
5.0000,0,4,4,51,1
5.0000,0,5,5,51,1
4.0000,0,3,3,44,1
4.5000,0,6,6,32,1
4.0000,0,8,8,53,1
5.0000,0,10,10,37,1
4.5000,0,10,10,33,1
3.5000,0,10,10,35,1
6.0000,0,7,7,49,1
3.5000,0,10,10,33,1
5.5000,0,10,10,20,1
3.0000,0,4,4,0,1
5.0000,0,4,4,5,1
4.5000,0,4,4,0,1
4.5000,0,5,5,7,1
4.5000,0,3,3,2,1
4.0000,0,3,3,7,1
5.0000,0,3,3,1,1
4.5000,0,4,4,2,1
4.5000,0,5,5,36,1
4.5000,0,4,4,31,1
4.0000,0,4,4,44,1
4.5000,0,4,4,50,1
5.0000,0,4,4,38,1
3.5000,0,6,6,54,1
5.0000,0,9,9,30,1
4.0000,0,10,10,36,1
3.5000,0,9,9,36,1
4.5000,0,8,8,45,1
4.0000,0,8,8,20,1
4.0000,0,11,11,20,1
5.5000,0,4,4,4,1
5.5000,0,4,4,10,1
2.5000,0,4,4,2,1
3.0000,0,4,4,14,1
4.5000,0,4,4,5,1
3.5000,0,4,4,0,1
5.0000,0,5,5,2,1
4.0000,0,4,4,12,1
3.5000,0,3,3,33,1
5.0000,0,4,4,25,1
5.0000,0,4,4,21,1
4.5000,0,4,4,28,1
4.5000,0,4,4,25,1
4.5000,0,5,5,25,1
5.5000,0,10,10,28,1
4.5000,1,8,9,19,1
3.5000,0,0,0,28,1
0.0000,0,8,8,23,1
4.0000,0,8,8,22,1
4.5000,0,8,8,26,1
3.0000,1,3,4,0,1
4.5000,0,4,4,2,1
5.0000,0,3,3,1,1
4.5000,0,4,4,1,1
4.5000,0,4,4,1,1
4.0000,0,3,3,11,1
4.5000,0,4,4,3,1
3.5000,0,3,3,0,1
5.5000,0,4,4,3,1
4.0000,0,4,4,0,1
5.5000,0,3,3,36,1
3.5000,0,3,3,42,1
3.5000,0,5,5,43,1
5.0000,0,2,2,44,1
5.0000,0,4,4,47,1
4.5000,0,4,4,49,1
5.0000,0,8,8,45,1
4.5000,0,11,11,53,1
4.5000,0,9,9,46,1
4.5000,0,8,8,39,1
3.0000,0,4,4,8,1
5.0000,0,5,5,8,1
5.5000,0,4,4,15,1
5.5000,0,4,4,3,1
4.5000,0,5,5,8,1
4.5000,0,3,3,4,1
5.5000,0,5,5,7,1
3.5000,0,4,4,7,1
5.0000,0,5,5,4,1
4.5000,0,5,5,3,1
4.5000,0,4,4,41,1
4.5000,0,5,5,31,1
4.5000,0,5,5,41,1
5.5000,0,4,4,56,1
5.0000,0,4,4,59,1
4.0000,0,4,4,62,1
4.0000,0,6,6,51,1
5.0000,0,9,9,47,1
4.5000,0,11,11,38,1
4.5000,0,11,11,40,1
3.0000,0,4,4,13,1
4.5000,0,4,4,4,1
1.5000,0,4,4,6,1
4.5000,0,2,2,11,1
4.0000,0,4,4,3,1
1.5000,0,5,5,10,1
4.5000,0,4,4,5,1
4.5000,0,4,4,2,1
5.0000,0,4,4,1,1
1.0000,0,4,4,4,1
1.5000,0,4,4,10,1
5.0000,0,4,4,1,1
4.0000,0,4,4,69,1
4.5000,0,4,4,21,1
4.5000,0,4,4,64,1
4.0000,0,4,4,46,1
1.5000,0,3,3,55,1
4.0000,0,6,6,62,1
5.0000,0,3,3,44,1
4.5000,1,11,12,66,1
3.0000,0,4,4,4,1
5.5000,0,3,3,6,1
0.0000,0,3,3,11,1
4.5000,0,3,3,5,1
4.5000,0,4,4,2,1
5.0000,0,4,4,4,1
1.0000,0,4,4,11,1
4.5000,0,3,3,2,1
5.0000,0,4,4,12,1
0.0000,0,3,3,6,1
2.5000,0,4,4,6,1
5.5000,0,4,4,7,1
4.0000,0,4,4,2,1
5.0000,0,3,3,44,1
3.5000,0,4,4,51,1
3.5000,0,3,3,47,1
5.0000,0,4,4,62,1
-1.5000,0,4,4,50,1
2.5000,0,6,6,60,1
-0.5000,0,10,10,53,1
3.0000,0,4,4,8,1
5.0000,0,5,5,8,1
-1.0000,0,4,4,10,1
4.0000,0,4,4,19,1
4.5000,0,4,4,24,1
3.5000,0,4,4,13,1
4.0000,0,5,5,24,1
4.0000,0,5,5,34,1
2.5000,0,5,5,5,1
5.5000,0,4,4,1,1
4.5000,0,4,4,1,1
4.0000,0,4,4,7,1
4.0000,0,3,3,17,1
4.0000,0,2,2,8,1
3.0000,0,2,2,48,1
0.0000,0,2,2,55,1
4.0000,0,2,2,55,1
5.0000,0,2,2,52,1
5.5000,0,2,2,48,1
2.5000,0,2,2,59,1
3.0000,0,5,5,10,1
0.0000,0,4,4,10,1
3.5000,0,4,4,4,1
4.0000,0,4,4,3,1
5.0000,0,3,3,6,1
4.5000,0,4,4,7,1
4.5000,0,4,4,5,1
4.5000,0,4,4,0,1
2.5000,0,4,4,3,1
0.0000,0,4,4,4,1
1.0000,0,4,4,1,1
3.5000,0,4,4,8,1
4.5000,0,4,4,2,1
5.0000,0,5,5,12,1
4.0000,0,4,4,28,1
0.0000,0,4,4,40,1
2.0000,0,5,5,59,1
1.0000,0,4,4,40,1
2.5000,0,5,5,45,1
3.5000,0,4,4,53,1
3.0000,0,4,4,11,1
6.0000,0,3,3,1,1
2.5000,0,4,4,3,1
0.0000,0,4,4,4,1
3.5000,0,3,3,15,1
4.5000,0,4,4,1,1
5.0000,0,3,3,11,1
-2.0000,0,4,4,10,1
5.0000,0,3,3,8,1
5.0000,0,4,4,19,1
4.0000,0,4,4,16,1
3.0000,0,4,4,4,1
3.0000,0,4,4,12,1
4.5000,0,3,3,9,1
4.5000,1,3,4,11,1
5.5000,0,4,4,14,1
4.5000,0,4,4,47,1
5.0000,0,4,4,68,1
-1.0000,0,4,4,70,1
2.0000,0,4,4,44,1
3.0000,0,4,4,15,1
6.0000,0,4,4,6,1
5.0000,0,3,3,8,1
-1.5000,0,4,4,3,1
-0.5000,0,4,4,13,1
3.5000,0,4,4,4,1
3.5000,0,4,4,12,1
5.5000,0,4,4,18,1
4.5000,0,4,4,9,1
4.5000,0,3,3,14,1
3.5000,0,4,4,33,1
5.5000,0,4,4,3,1
3.5000,0,4,4,9,1
-0.5000,0,4,4,7,1
3.5000,0,4,4,12,1
3.0000,1,2,3,6,1
4.0000,0,4,4,0,1
5.0000,0,4,4,53,1
5.5000,0,4,4,61,1
4.0000,0,4,4,61,1
3.0000,0,4,4,6,1
5.0000,0,4,4,7,1
3.5000,0,5,5,14,1
-2.0000,0,4,4,12,1
4.5000,0,5,5,10,1
4.5000,0,4,4,12,1
4.5000,0,5,5,17,1
5.0000,0,4,4,6,1
5.0000,0,4,4,7,1
4.0000,0,4,4,11,1
4.0000,0,5,5,13,1
4.5000,0,4,4,2,1
4.0000,0,5,5,10,1
4.5000,0,4,4,16,1
4.0000,0,5,5,10,1
5.5000,0,4,4,3,1
4.0000,0,4,4,2,1
4.5000,0,3,3,7,1
4.5000,0,4,4,40,1
4.5000,2,2,4,69,1
3.0000,0,4,4,6,1
4.5000,0,4,4,6,1
5.0000,0,4,4,1,1
0.0000,0,3,3,5,1
-1.5000,0,2,2,7,1
2.0000,0,4,4,4,1
4.0000,2,2,4,0,1
3.5000,0,4,4,3,1
3.5000,0,3,3,3,1
4.5000,0,4,4,3,1
5.0000,0,5,5,4,1
4.5000,0,4,4,1,1
3.0000,0,4,4,5,1
3.5000,0,4,4,15,1
5.0000,2,1,3,8,1
-0.5000,0,4,4,4,1
3.0000,0,4,4,3,1
3.0000,0,5,5,13,1
3.5000,0,3,3,4,1
5.5000,0,4,4,39,1
3.0000,0,7,7,16,1
3.5000,0,5,5,14,1
5.5000,0,4,4,6,1
4.0000,0,4,4,5,1
4.0000,0,4,4,2,1
3.0000,0,4,4,8,1
1.5000,0,4,4,4,1
4.0000,0,4,4,12,1
4.0000,0,4,4,8,1
5.0000,0,4,4,6,1
4.0000,0,5,5,16,1
3.5000,0,4,4,9,1
3.5000,0,4,4,3,1
3.0000,0,4,4,19,1
4.5000,0,5,5,6,1
4.5000,0,4,4,8,1
4.0000,0,4,4,13,1
5.0000,0,5,5,13,1
-0.5000,0,4,4,4,1
3.5000,0,4,4,29,1
3.0000,0,8,8,3,1
5.0000,0,6,6,7,1
5.0000,0,3,3,7,1
5.0000,0,4,4,10,1
5.5000,0,4,4,3,1
5.0000,0,4,4,8,1
4.0000,0,4,4,7,1
3.5000,0,4,4,2,1
-2.5000,0,5,5,8,1
5.0000,0,4,4,1,1
3.0000,0,4,4,2,1
4.5000,0,4,4,1,1
3.5000,0,4,4,1,1
5.0000,0,4,4,9,1
5.0000,2,2,4,7,1
5.0000,1,3,4,4,1
5.0000,0,4,4,8,1
4.0000,0,5,5,7,1
5.0000,0,4,4,8,1
-1.5000,0,4,4,4,1
3.0000,0,7,7,1,1
5.5000,0,10,10,8,1
-3.5000,0,4,4,5,1
3.5000,0,4,4,10,1
5.0000,0,4,4,3,1
4.5000,0,3,3,12,1
4.5000,0,4,4,0,1
4.5000,0,4,4,8,1
5.5000,0,4,4,5,1
3.0000,0,4,4,5,1
3.0000,0,2,2,2,1
2.5000,0,4,4,10,1
3.5000,0,4,4,4,1
5.0000,0,4,4,2,1
4.0000,0,4,4,2,1
5.0000,0,3,3,8,1
5.0000,1,2,3,3,1
4.5000,0,3,3,7,1
5.5000,0,2,2,1,1
4.5000,0,4,4,3,1
3.0000,0,9,9,7,1
5.5000,0,10,10,9,1
4.5000,0,7,7,35,1
4.0000,0,9,9,13,1
5.0000,0,7,7,12,1
5.0000,0,4,4,7,1
4.0000,0,4,4,11,1
4.5000,0,4,4,12,1
3.0000,0,3,3,17,1
5.0000,0,4,4,16,1
0.5000,0,4,4,9,1
4.0000,0,4,4,10,1
4.5000,0,4,4,7,1
4.0000,0,3,3,2,1
5.0000,0,4,4,4,1
4.0000,0,4,4,3,1
4.5000,0,4,4,7,1
4.5000,0,4,4,11,1
4.5000,0,4,4,2,1
0.0000,2,2,4,8,1
3.5000,0,2,2,13,1
5.0000,0,3,3,7,1
5.0000,0,10,10,13,1
4.5000,0,8,8,15,1
4.5000,0,8,8,9,1
5.0000,0,8,8,6,1
5.0000,0,7,7,1,1
3.0000,0,6,6,4,1
5.5000,0,5,5,5,1
4.5000,0,4,4,3,1
4.0000,0,5,5,9,1
3.5000,0,5,5,11,1
5.0000,0,5,5,14,1
5.0000,0,4,4,8,1
4.5000,0,5,5,7,1
4.5000,0,5,5,7,1
1.0000,0,4,4,3,1
3.5000,0,4,4,9,1
5.0000,0,5,5,6,1
5.0000,0,5,5,16,1
