typing_speed,backspace_key_press_freq,max_text,touch_count,shake_count,arousal
1.8333,1,22,23,171,0
1.8333,7,20,27,112,0
1.8333,0,28,28,117,0
2.1667,0,20,20,86,0
1.1667,0,22,22,120,0
1.8333,0,24,24,118,0
2.3333,1,10,11,107,0
2.3333,0,17,17,113,0
2.3333,0,29,29,76,0
2.1667,0,27,27,72,0
2.3333,0,22,22,65,0
1.8333,3,24,27,100,0
4.1667,0,13,13,13,1
4.6667,0,10,10,119,1
4.5000,1,13,14,131,1
4.3333,0,24,24,132,1
4.1667,0,27,27,124,1
4.3333,0,27,27,104,1
4.3333,0,11,11,14,1
4.5000,0,11,11,9,1
4.1667,0,12,12,128,1
4.0000,0,15,15,127,1
4.5000,0,27,27,128,1
4.6667,0,26,26,110,1
3.8333,0,22,22,49,1
4.8333,0,11,11,5,1
4.5000,0,11,11,13,1
4.6667,0,13,13,136,1
4.5000,0,14,14,127,1
4.5000,0,28,28,123,1
4.3333,0,27,27,117,1
4.5000,0,18,18,25,1
4.5000,0,12,12,9,1
4.5000,0,10,10,10,1
4.3333,0,13,13,111,1
4.3333,0,14,14,142,1
4.1667,0,28,28,102,1
4.1667,0,27,27,85,1
4.5000,0,12,12,16,1
3.6667,0,12,12,19,1
4.1667,0,12,12,47,1
4.8333,0,12,12,74,1
4.8333,0,19,19,78,1
2.6667,1,16,17,70,1
3.8333,1,19,20,48,1
4.6667,0,11,11,4,1
4.3333,0,11,11,15,1
4.3333,0,11,11,3,1
4.1667,0,11,11,121,1
4.8333,0,10,10,140,1
4.6667,0,28,28,144,1
4.1667,0,17,17,55,1
5.1667,0,13,13,26,1
4.5000,0,12,12,18,1
4.6667,0,14,14,48,1
4.8333,0,14,14,128,1
4.3333,0,14,14,172,1
4.6667,0,31,31,125,1
3.0000,0,12,12,23,1
3.3333,0,11,11,24,1
4.6667,0,12,12,8,1
2.5000,0,12,12,15,1
4.3333,0,12,12,154,1
3.1667,0,13,13,163,1
4.1667,1,18,19,114,1
3.3333,0,9,9,22,1
3.5000,0,12,12,17,1
3.1667,0,10,10,20,1
4.0000,0,12,12,15,1
4.0000,0,10,10,142,1
2.0000,0,14,14,172,1
2.5000,0,19,19,69,1
2.5000,0,12,12,53,1
3.8333,0,14,14,71,1
4.1667,0,13,13,7,1
4.0000,0,9,9,32,1
2.3333,0,6,6,158,1
4.3333,0,6,6,159,1
2.1667,0,13,13,24,1
4.5000,0,11,11,16,1
3.8333,0,12,12,8,1
1.5000,0,12,12,13,1
4.5000,0,13,13,42,1
1.0000,0,13,13,139,1
3.0000,0,13,13,109,1
2.8333,0,11,11,8,1
4.3333,0,10,10,27,1
2.6667,0,11,11,37,1
3.3333,0,12,12,32,1
4.8333,1,10,11,34,1
2.8333,0,12,12,185,1
3.6667,0,12,12,65,1
1.0000,0,11,11,24,1
4.1667,0,12,12,34,1
4.1667,0,11,11,56,1
2.8333,0,12,12,19,1
3.5000,1,10,11,18,1
4.8333,0,12,12,175,1
3.8333,0,13,13,27,1
2.3333,0,13,13,34,1
4.8333,0,13,13,30,1
4.1667,0,13,13,26,1
4.1667,0,14,14,36,1
4.6667,0,11,11,12,1
4.0000,2,10,12,115,1
3.1667,0,11,11,12,1
1.5000,2,8,10,11,1
3.8333,0,11,11,9,1
4.1667,0,13,13,10,1
2.6667,2,9,11,27,1
3.1667,0,12,12,20,1
4.0000,0,16,16,69,1
4.5000,0,12,12,13,1
2.8333,0,12,12,24,1
4.3333,0,13,13,30,1
3.3333,0,12,12,31,1
4.3333,0,13,13,27,1
2.6667,0,13,13,46,1
4.3333,0,17,17,17,1
5.1667,0,12,12,21,1
1.6667,0,13,13,17,1
4.1667,0,12,12,4,1
4.5000,2,10,12,17,1
4.6667,1,12,13,19,1
2.1667,0,15,15,13,1
1.8333,0,18,18,23,1
4.6667,0,11,11,15,1
4.3333,0,12,12,18,1
3.0000,0,10,10,16,1
4.6667,0,11,11,12,1
5.0000,1,7,8,11,1
4.3333,0,23,23,19,1
4.5000,0,23,23,60,1
4.5000,0,12,12,30,1
2.8333,0,11,11,42,1
4.1667,0,11,11,19,1
4.5000,0,12,12,14,1
3.0000,2,10,12,21,1
4.5000,0,15,15,33,1
4.6667,0,24,24,30,1
4.5000,0,18,18,10,1
4.0000,0,14,14,23,1
4.8333,0,14,14,29,1
3.0000,0,13,13,19,1
